run_id,model,task,config,style,attempt,result,detail,file,raw_file,export_truncated,v2_result,v2_detail,notes,checked_at
717,deepseek-v4-pro,obs_table_dfa_build,Lean4-mathlib,structured,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a2_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
718,deepseek-v4-pro,obs_table_dfa_build,Lean4-mathlib,structured,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a3_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
719,deepseek-v4-pro,obs_table_dfa_build,Lean4-mathlib,structured,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a4_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
720,deepseek-v4-pro,obs_table_dfa_build,Lean4-mathlib,structured,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a5_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_build/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
238,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 251 of 2285 chars - READ raw_file INSTEAD,
239,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
240,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
241,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,chain_of_thought,4,PASS,compiles=1 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a4_PASS.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/chain_of_thought/a4_PASS.raw.md,,NOT_CHECKED,,,
228,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,naive,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
229,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,naive,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
230,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,naive,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a3_FAIL.raw.md,,NOT_CHECKED,,,
231,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,naive,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a4_FAIL.raw.md,,NOT_CHECKED,,,
232,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,naive,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/naive/a5_FAIL.raw.md,,NOT_CHECKED,,,
233,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
234,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,structured,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
235,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,structured,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
236,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,structured,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
237,deepseek-v4-pro,obs_table_dfa_build,Lean4-none,structured,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_build/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
732,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a1_FAIL.raw.md,,NOT_CHECKED,,,
733,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a2_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
734,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a3_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
735,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a4_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
736,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a5_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
726,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a1_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
727,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,naive,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a2_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
728,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,naive,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a3_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a3_FAIL.raw.md,,NOT_CHECKED,,,
729,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,naive,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a4_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a4_FAIL.raw.md,,NOT_CHECKED,,,
730,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,naive,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a5_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a5_FAIL.raw.md,,NOT_CHECKED,,,
731,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-mathlib,structured,1,PASS,compiles=1 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a1_PASS.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a1_PASS.raw.md,,NOT_CHECKED,,,
252,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a1_FAIL.raw.md,,NOT_CHECKED,,,
253,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,chain_of_thought,2,PASS,compiles=1 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a2_PASS.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/chain_of_thought/a2_PASS.raw.md,,NOT_CHECKED,,,
242,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,naive,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
243,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,naive,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
244,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,naive,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a3_FAIL.raw.md,,NOT_CHECKED,,,
245,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,naive,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a4_FAIL.raw.md,,NOT_CHECKED,,,
246,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,naive,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/naive/a5_FAIL.raw.md,,NOT_CHECKED,,,
247,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 5390 of 10227 chars - READ raw_file INSTEAD,
248,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,structured,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
249,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,structured,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
250,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,structured,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
251,deepseek-v4-pro,obs_table_dfa_sublanguage,Lean4-none,structured,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_dfa_sublanguage/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
680,deepseek-v4-pro,obs_table_oracle,Lean4-mathlib,chain_of_thought,1,PASS,compiles=1 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a1_PASS.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a1_PASS.raw.md,,NOT_CHECKED,,,
676,deepseek-v4-pro,obs_table_oracle,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/naive/a1_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
677,deepseek-v4-pro,obs_table_oracle,Lean4-mathlib,naive,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/naive/a2_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
678,deepseek-v4-pro,obs_table_oracle,Lean4-mathlib,naive,3,PASS,compiles=1 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/naive/a3_PASS.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/naive/a3_PASS.raw.md,,NOT_CHECKED,,,
679,deepseek-v4-pro,obs_table_oracle,Lean4-mathlib,structured,1,PASS,compiles=1 sorry=0,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/structured/a1_PASS.lean,Lean4-mathlib/deepseek-v4-pro/obs_table_oracle/structured/a1_PASS.raw.md,,NOT_CHECKED,,,
207,deepseek-v4-pro,obs_table_oracle,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a1_FAIL.raw.md,,NOT_CHECKED,,,
208,deepseek-v4-pro,obs_table_oracle,Lean4-none,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
209,deepseek-v4-pro,obs_table_oracle,Lean4-none,chain_of_thought,3,PASS,compiles=1 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a3_PASS.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/chain_of_thought/a3_PASS.raw.md,,NOT_CHECKED,,,
200,deepseek-v4-pro,obs_table_oracle,Lean4-none,naive,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/naive/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
201,deepseek-v4-pro,obs_table_oracle,Lean4-none,naive,2,PASS,compiles=1 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/naive/a2_PASS.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/naive/a2_PASS.raw.md,,NOT_CHECKED,,,
202,deepseek-v4-pro,obs_table_oracle,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
203,deepseek-v4-pro,obs_table_oracle,Lean4-none,structured,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
204,deepseek-v4-pro,obs_table_oracle,Lean4-none,structured,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
205,deepseek-v4-pro,obs_table_oracle,Lean4-none,structured,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
206,deepseek-v4-pro,obs_table_oracle,Lean4-none,structured,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/obs_table_oracle/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
633,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a1_FAIL.raw.md,,NOT_CHECKED,,,
634,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a2_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
635,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a3_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
636,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a4_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
637,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a5_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
630,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/naive/a1_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
631,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,naive,2,PASS,compiles=1 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/naive/a2_PASS.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/naive/a2_PASS.raw.md,,NOT_CHECKED,,,
632,deepseek-v4-pro,prefix_closed_concat,Lean4-mathlib,structured,1,PASS,compiles=1 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/structured/a1_PASS.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_concat/structured/a1_PASS.raw.md,,NOT_CHECKED,,,
143,deepseek-v4-pro,prefix_closed_concat,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a1_FAIL.raw.md,,NOT_CHECKED,,,
144,deepseek-v4-pro,prefix_closed_concat,Lean4-none,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
145,deepseek-v4-pro,prefix_closed_concat,Lean4-none,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
146,deepseek-v4-pro,prefix_closed_concat,Lean4-none,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
147,deepseek-v4-pro,prefix_closed_concat,Lean4-none,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
133,deepseek-v4-pro,prefix_closed_concat,Lean4-none,naive,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
134,deepseek-v4-pro,prefix_closed_concat,Lean4-none,naive,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
135,deepseek-v4-pro,prefix_closed_concat,Lean4-none,naive,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a3_FAIL.raw.md,,NOT_CHECKED,,,
136,deepseek-v4-pro,prefix_closed_concat,Lean4-none,naive,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a4_FAIL.raw.md,,NOT_CHECKED,,,
137,deepseek-v4-pro,prefix_closed_concat,Lean4-none,naive,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/naive/a5_FAIL.raw.md,,NOT_CHECKED,,,
138,deepseek-v4-pro,prefix_closed_concat,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a1_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
139,deepseek-v4-pro,prefix_closed_concat,Lean4-none,structured,2,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a2_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
140,deepseek-v4-pro,prefix_closed_concat,Lean4-none,structured,3,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a3_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
141,deepseek-v4-pro,prefix_closed_concat,Lean4-none,structured,4,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a4_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
142,deepseek-v4-pro,prefix_closed_concat,Lean4-none,structured,5,FAIL,compiles=0 sorry=0,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a5_FAIL.lean,Lean4-none/deepseek-v4-pro/prefix_closed_concat/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
621,deepseek-v4-pro,prefix_closed_create,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a1_FAIL.raw.md,,NOT_CHECKED,,,
622,deepseek-v4-pro,prefix_closed_create,Lean4-mathlib,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a2_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
623,deepseek-v4-pro,prefix_closed_create,Lean4-mathlib,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a3_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
624,deepseek-v4-pro,prefix_closed_create,Lean4-mathlib,chain_of_thought,4,PASS,compiles=1 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a4_PASS.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/chain_of_thought/a4_PASS.raw.md,,NOT_CHECKED,,,
612,deepseek-v4-pro,prefix_closed_create,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/naive/a1_FAIL.lean,Lean4-mathlib/deepseek-v4-pro/prefix_closed_create/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
